field_id,sensor,acquisition_date,das,cloud_free,phenology_stage,notes,_source_batch
5672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5680,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5696,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5736,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5744,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5816,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5848,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5856,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5888,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6008,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6024,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6096,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6208,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6240,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6440,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
656,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7032,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
88,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3400,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1048,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1888,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1992,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2096,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2608,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2872,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3048,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5344,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5656,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5760,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5768,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5872,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6040,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6144,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6168,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6184,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6256,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
736,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3032,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1360,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
368,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2088,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3384,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2992,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2056,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6640,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6832,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7104,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3312,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1496,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6864,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1720,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1800,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
952,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1208,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6960,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1440,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
704,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
920,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1424,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2728,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2008,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6888,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1680,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5584,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1416,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1448,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2800,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3096,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
760,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1664,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
536,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7192,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
792,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6904,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3016,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6768,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1928,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2192,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3064,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
344,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
56,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
944,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2968,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1696,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3200,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3360,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1016,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
504,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1536,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
576,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6736,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1400,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3056,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5776,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
856,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2432,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3432,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7200,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
960,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
992,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6376,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2104,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1088,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3024,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1728,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1968,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3264,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3072,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6368,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6448,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6600,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2240,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2784,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7048,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1488,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
824,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1064,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1296,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1648,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1744,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6784,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
680,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6080,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6824,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2584,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
416,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
840,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2384,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
8,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3208,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
872,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2264,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2640,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3424,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6840,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1832,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2848,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3240,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6616,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5912,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
7280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6488,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
352,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1776,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2168,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
2224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
5336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
696,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
1608,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
3352,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
6176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate,0
