field_id,sensor,acquisition_date,das,cloud_free,phenology_stage,notes
7124,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
300,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1364,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1620,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1724,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1740,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3228,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6724,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
988,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1300,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3260,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6436,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6796,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1284,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5492,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5732,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6916,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
692,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3164,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6308,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
828,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
900,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
996,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6684,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1692,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
116,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3396,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
60,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
604,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
28,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1516,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1756,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2908,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2988,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5404,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7028,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
756,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1324,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1508,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2068,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2412,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2524,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2700,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2764,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2996,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3284,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5540,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7244,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7276,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1988,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
4,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5484,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6668,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2340,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6636,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7324,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6428,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1244,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1556,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1924,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5276,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
316,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1468,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2060,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2572,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2724,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
276,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3372,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
412,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6908,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
972,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6260,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6532,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6964,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
140,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7004,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5788,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2628,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2956,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3012,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3036,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3468,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2876,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
564,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
684,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
876,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6420,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1668,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
524,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1188,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1484,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2156,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2916,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3612,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
516,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1020,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1052,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2660,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3052,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2492,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2740,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3132,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
36,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
860,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
20,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
548,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5580,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1164,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1876,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2428,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2612,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
324,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3252,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3580,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3588,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6852,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7140,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
740,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
84,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2964,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7156,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1108,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1844,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2436,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2860,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7268,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6412,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7236,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7300,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2948,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3108,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3436,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6276,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1076,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7284,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1492,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2444,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2548,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2788,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3620,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
844,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6604,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6948,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1148,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3188,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3212,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3412,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
820,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
356,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6700,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1716,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
852,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2900,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3316,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5852,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1732,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7036,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2388,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2692,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3596,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
980,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2892,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5796,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6988,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3428,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3572,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1916,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7076,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1380,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
108,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1796,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3484,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3524,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3556,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
364,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6572,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7212,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1436,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
468,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6036,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
380,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1996,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3020,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3404,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3452,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6372,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6228,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5780,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7332,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2220,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
