field_id,sensor,acquisition_date,das,cloud_free,phenology_stage,notes
3048,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5344,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5656,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5760,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5768,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5872,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6040,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6144,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6168,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6184,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6256,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
736,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3032,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1360,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
368,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2088,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3384,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2992,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2056,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6640,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6832,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7104,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3312,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1496,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6864,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1720,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1800,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
952,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1208,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6960,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1440,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
704,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
920,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1424,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2728,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2008,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6888,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1680,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5584,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1416,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1448,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2800,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3096,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3304,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
760,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1664,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2480,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
536,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7192,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
792,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6904,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3016,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6768,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1928,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2192,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3064,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
344,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
56,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
944,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2968,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1696,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3200,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3360,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2896,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1016,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
504,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1536,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
576,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6736,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1400,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3056,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5776,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
856,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1552,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2432,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3432,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7200,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
960,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
992,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6376,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1880,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2104,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3568,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1088,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3024,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1728,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1968,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2272,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3264,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3072,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6368,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6448,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6600,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2240,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2784,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7048,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1488,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
824,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1064,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1296,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2408,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3000,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3592,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5688,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6632,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1232,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1648,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1744,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6784,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
680,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1320,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6464,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6936,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6080,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6824,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2584,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
416,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1248,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
840,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1712,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2384,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
8,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1672,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5544,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
560,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3208,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
872,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
136,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2264,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2640,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3112,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3288,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3424,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6840,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1216,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1832,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2472,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2512,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2848,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2976,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3240,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6328,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6616,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6624,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6984,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5912,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7280,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6488,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
352,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
456,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1776,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2168,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2224,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5336,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
696,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1608,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
3352,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6176,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2664,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7008,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7184,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1840,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2888,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
768,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5800,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
7056,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2808,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
5392,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6128,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
6400,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
1944,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2072,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2528,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
2776,S1,2021-11-06,,,,periodic_composite_10d;ASC_DESC_features_kept_separate
